No,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir,datetime,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv
41536,10.0,7,25.0,1015.0,0.89,0,0,2014-09-27 15:00:00,False,False,False,True
41537,17.0,8,25.0,1015.0,1.79,0,0,2014-09-27 16:00:00,False,False,True,False
41538,16.0,8,24.0,1015.0,3.58,0,0,2014-09-27 17:00:00,False,False,True,False
41539,22.0,13,20.0,1015.0,0.89,0,0,2014-09-27 18:00:00,False,False,False,True
41540,32.0,13,18.0,1016.0,1.78,0,0,2014-09-27 19:00:00,False,False,False,True
41541,54.0,13,17.0,1016.0,2.23,0,0,2014-09-27 20:00:00,False,False,False,True
41542,52.0,13,17.0,1016.0,0.89,0,0,2014-09-27 21:00:00,True,False,False,False
41543,59.0,14,16.0,1017.0,2.68,0,0,2014-09-27 22:00:00,True,False,False,False
41544,59.0,13,16.0,1017.0,3.57,0,0,2014-09-27 23:00:00,True,False,False,False
41545,77.0,13,16.0,1017.0,0.89,0,0,2014-09-28 00:00:00,False,False,True,False
41546,83.0,13,15.0,1018.0,1.78,0,0,2014-09-28 01:00:00,False,False,True,False
41547,83.0,12,15.0,1017.0,0.89,0,0,2014-09-28 02:00:00,False,False,False,True
41548,66.0,11,15.0,1017.0,1.78,0,0,2014-09-28 03:00:00,False,False,False,True
41549,59.0,12,14.0,1017.0,0.89,0,0,2014-09-28 04:00:00,True,False,False,False
41550,49.0,12,14.0,1017.0,1.78,0,0,2014-09-28 05:00:00,True,False,False,False
41551,58.0,12,14.0,1017.0,0.89,0,0,2014-09-28 06:00:00,False,False,False,True
41552,61.0,12,15.0,1018.0,1.78,0,0,2014-09-28 07:00:00,False,False,False,True
41553,63.0,12,16.0,1018.0,0.89,0,0,2014-09-28 08:00:00,False,True,False,False
41554,71.0,13,18.0,1018.0,0.89,0,0,2014-09-28 09:00:00,False,False,False,True
41555,82.0,14,20.0,1018.0,1.78,0,0,2014-09-28 10:00:00,False,False,False,True
41556,87.0,14,20.0,1018.0,1.79,0,0,2014-09-28 11:00:00,False,False,True,False
41557,98.0,15,21.0,1017.0,3.58,0,0,2014-09-28 12:00:00,False,False,True,False
41558,101.0,16,22.0,1016.0,5.37,0,0,2014-09-28 13:00:00,False,False,True,False
41559,69.0,15,22.0,1015.0,8.5,0,0,2014-09-28 14:00:00,False,False,True,False
41560,62.0,14,23.0,1014.0,12.52,0,0,2014-09-28 15:00:00,False,False,True,False
41561,45.0,15,22.0,1014.0,15.65,0,0,2014-09-28 16:00:00,False,False,True,False
41562,53.0,15,21.0,1014.0,18.78,0,0,2014-09-28 17:00:00,False,False,True,False
41563,46.0,15,20.0,1015.0,20.57,0,0,2014-09-28 18:00:00,False,False,True,False
41564,57.0,15,20.0,1014.0,22.36,0,0,2014-09-28 19:00:00,False,False,True,False
41565,53.0,16,18.0,1015.0,23.25,0,0,2014-09-28 20:00:00,False,False,True,False
41566,51.0,17,18.0,1015.0,0.89,0,0,2014-09-28 21:00:00,False,False,False,True
41567,58.0,16,17.0,1014.0,1.78,0,0,2014-09-28 22:00:00,False,False,False,True
41568,75.0,16,16.0,1014.0,2.67,0,0,2014-09-28 23:00:00,False,False,False,True
41569,75.0,15,15.0,1014.0,1.79,0,0,2014-09-29 00:00:00,True,False,False,False
41570,79.0,15,15.0,1014.0,2.68,0,0,2014-09-29 01:00:00,True,False,False,False
41571,97.0,15,15.0,1014.0,0.89,0,0,2014-09-29 02:00:00,False,False,False,True
41572,105.0,13,14.0,1013.0,1.78,0,0,2014-09-29 03:00:00,False,False,False,True
41573,105.0,14,14.0,1013.0,2.67,0,0,2014-09-29 04:00:00,False,False,False,True
41574,107.0,14,14.0,1014.0,0.89,0,0,2014-09-29 05:00:00,False,True,False,False
41575,103.0,14,14.0,1015.0,0.89,0,0,2014-09-29 06:00:00,False,False,False,True
41576,102.0,15,15.0,1016.0,1.79,0,0,2014-09-29 07:00:00,False,True,False,False
41577,97.0,15,18.0,1016.0,1.79,0,0,2014-09-29 08:00:00,True,False,False,False
41578,99.0,15,20.0,1018.0,3.13,0,0,2014-09-29 09:00:00,False,True,False,False
41579,85.0,10,23.0,1018.0,7.15,0,0,2014-09-29 10:00:00,True,False,False,False
41580,77.0,9,24.0,1019.0,14.3,0,0,2014-09-29 11:00:00,True,False,False,False
41581,17.0,7,23.0,1019.0,21.45,0,0,2014-09-29 12:00:00,True,False,False,False
41582,13.0,6,23.0,1019.0,27.26,0,0,2014-09-29 13:00:00,True,False,False,False
41583,10.0,6,23.0,1020.0,32.18,0,0,2014-09-29 14:00:00,True,False,False,False
41584,10.0,4,23.0,1020.0,4.02,0,0,2014-09-29 15:00:00,False,False,True,False
41585,12.0,3,22.0,1020.0,4.92,0,0,2014-09-29 16:00:00,True,False,False,False
41586,13.0,1,20.0,1021.0,8.05,0,0,2014-09-29 17:00:00,True,False,False,False
41587,12.0,0,19.0,1022.0,12.07,0,0,2014-09-29 18:00:00,True,False,False,False
41588,12.0,0,17.0,1024.0,3.13,0,0,2014-09-29 19:00:00,False,False,True,False
41589,14.0,6,15.0,1025.0,4.92,0,0,2014-09-29 20:00:00,False,False,True,False
41590,21.0,5,14.0,1026.0,8.05,0,0,2014-09-29 21:00:00,False,False,True,False
41591,17.0,4,14.0,1027.0,12.97,0,0,2014-09-29 22:00:00,False,False,True,False
41592,23.0,2,13.0,1028.0,16.1,0,0,2014-09-29 23:00:00,False,False,True,False
41593,26.0,4,12.0,1028.0,17.89,0,0,2014-09-30 00:00:00,False,False,True,False
41594,20.0,3,12.0,1029.0,19.68,0,0,2014-09-30 01:00:00,False,False,True,False
41595,24.0,4,12.0,1029.0,22.81,0,0,2014-09-30 02:00:00,False,False,True,False
41596,22.0,3,11.0,1029.0,24.6,0,0,2014-09-30 03:00:00,False,False,True,False
41597,17.0,2,11.0,1029.0,26.39,0,0,2014-09-30 04:00:00,False,False,True,False
41598,17.0,2,11.0,1029.0,28.18,0,0,2014-09-30 05:00:00,False,False,True,False
41599,20.0,2,11.0,1029.0,29.97,0,0,2014-09-30 06:00:00,False,False,True,False
41600,13.0,1,11.0,1029.0,33.1,0,0,2014-09-30 07:00:00,False,False,True,False
41601,18.0,2,11.0,1029.0,0.89,0,0,2014-09-30 08:00:00,False,False,False,True
41602,15.0,2,12.0,1029.0,1.78,0,0,2014-09-30 09:00:00,False,False,False,True
41603,17.0,1,12.0,1029.0,2.67,0,0,2014-09-30 10:00:00,False,False,False,True
41604,23.0,1,13.0,1028.0,1.79,0,0,2014-09-30 11:00:00,False,False,True,False
41605,22.0,0,14.0,1027.0,3.58,0,0,2014-09-30 12:00:00,False,False,True,False
41606,16.0,0,15.0,1026.0,1.79,0,0,2014-09-30 13:00:00,False,False,False,True
41607,22.0,0,16.0,1025.0,3.13,0,0,2014-09-30 14:00:00,False,False,True,False
41608,21.0,0,15.0,1024.0,1.79,0,0,2014-09-30 15:00:00,False,False,False,True
41609,23.0,0,15.0,1023.0,3.13,0,0,2014-09-30 16:00:00,False,False,True,False
41610,20.0,1,15.0,1023.0,4.92,0,0,2014-09-30 17:00:00,False,False,True,False
41611,26.0,3,13.0,1022.0,6.71,0,0,2014-09-30 18:00:00,False,False,True,False
41612,31.0,3,13.0,1022.0,9.84,0,0,2014-09-30 19:00:00,False,False,True,False
41613,44.0,5,11.0,1022.0,10.73,0,0,2014-09-30 20:00:00,False,False,True,False
41614,53.0,5,10.0,1022.0,0.89,0,0,2014-09-30 21:00:00,False,False,False,True
41615,57.0,6,11.0,1022.0,1.78,0,0,2014-09-30 22:00:00,False,False,False,True
41616,60.0,5,12.0,1021.0,1.79,0,0,2014-09-30 23:00:00,False,False,True,False
41617,78.0,6,11.0,1021.0,3.58,0,0,2014-10-01 00:00:00,False,False,True,False
41618,85.0,6,11.0,1020.0,0.89,0,0,2014-10-01 01:00:00,False,False,False,True
41619,83.0,6,11.0,1019.0,1.79,0,0,2014-10-01 02:00:00,True,False,False,False
41620,89.0,6,11.0,1018.0,1.79,0,0,2014-10-01 03:00:00,False,False,True,False
41621,80.0,7,11.0,1018.0,2.68,0,0,2014-10-01 04:00:00,False,False,True,False
41622,80.0,7,11.0,1018.0,0.89,0,0,2014-10-01 05:00:00,False,False,False,True
41623,69.0,8,12.0,1018.0,1.78,0,0,2014-10-01 06:00:00,False,False,False,True
41624,58.0,7,12.0,1018.0,2.67,0,0,2014-10-01 07:00:00,False,False,False,True
41625,62.0,8,12.0,1017.0,3.56,0,0,2014-10-01 08:00:00,False,False,False,True
41626,73.0,9,13.0,1017.0,4.45,0,0,2014-10-01 09:00:00,False,False,False,True
41627,77.0,8,14.0,1017.0,1.79,0,0,2014-10-01 10:00:00,False,False,True,False
41628,90.0,9,15.0,1017.0,3.13,0,0,2014-10-01 11:00:00,False,True,False,False
41629,91.0,8,14.0,1016.0,1.79,0,0,2014-10-01 12:00:00,True,False,False,False
41630,96.0,9,13.0,1015.0,4.92,0,1,2014-10-01 13:00:00,False,True,False,False
41631,71.0,10,11.0,1015.0,8.05,0,2,2014-10-01 14:00:00,False,True,False,False
41632,77.0,10,11.0,1015.0,9.84,0,3,2014-10-01 15:00:00,False,True,False,False
41633,76.0,10,11.0,1014.0,12.97,0,4,2014-10-01 16:00:00,False,True,False,False
41634,100.0,10,11.0,1014.0,16.1,0,5,2014-10-01 17:00:00,False,True,False,False
41635,100.0,10,11.0,1014.0,17.89,0,6,2014-10-01 18:00:00,False,True,False,False
41636,97.0,11,11.0,1014.0,0.89,0,7,2014-10-01 19:00:00,False,False,False,True
41637,93.0,10,11.0,1015.0,3.13,0,8,2014-10-01 20:00:00,False,True,False,False
41638,88.0,11,11.0,1015.0,4.92,0,9,2014-10-01 21:00:00,False,True,False,False
41639,82.0,10,11.0,1015.0,0.89,0,10,2014-10-01 22:00:00,False,False,False,True
41640,86.0,11,11.0,1014.0,1.79,0,11,2014-10-01 23:00:00,False,True,False,False
41641,82.0,11,11.0,1014.0,4.92,0,0,2014-10-02 00:00:00,False,True,False,False
41642,69.0,10,11.0,1013.0,6.71,0,0,2014-10-02 01:00:00,False,True,False,False
41643,66.0,9,10.0,1013.0,8.5,0,0,2014-10-02 02:00:00,False,True,False,False
41644,59.0,10,11.0,1013.0,11.63,0,0,2014-10-02 03:00:00,False,True,False,False
41645,62.0,10,10.0,1012.0,13.42,0,0,2014-10-02 04:00:00,False,True,False,False
41646,73.0,10,10.0,1012.0,15.21,0,0,2014-10-02 05:00:00,False,True,False,False
41647,80.0,9,9.0,1013.0,17.0,0,0,2014-10-02 06:00:00,False,True,False,False
41648,74.0,9,10.0,1013.0,18.79,0,0,2014-10-02 07:00:00,False,True,False,False
41649,79.0,11,12.0,1013.0,21.92,0,0,2014-10-02 08:00:00,False,True,False,False
41650,64.0,12,15.0,1013.0,0.89,0,0,2014-10-02 09:00:00,False,False,False,True
41651,61.0,11,17.0,1013.0,1.79,0,0,2014-10-02 10:00:00,False,True,False,False
41652,75.0,11,18.0,1013.0,0.89,0,0,2014-10-02 11:00:00,False,False,False,True
41653,64.0,11,20.0,1012.0,1.79,0,0,2014-10-02 12:00:00,False,True,False,False
41654,39.0,11,21.0,1012.0,0.89,0,0,2014-10-02 13:00:00,False,False,False,True
41655,31.0,13,20.0,1011.0,1.79,0,0,2014-10-02 14:00:00,False,False,True,False
41656,27.0,12,21.0,1011.0,0.89,0,0,2014-10-02 15:00:00,False,False,False,True
41657,21.0,13,20.0,1012.0,1.79,0,0,2014-10-02 16:00:00,False,False,True,False
41658,27.0,13,20.0,1012.0,3.58,0,0,2014-10-02 17:00:00,False,False,True,False
41659,33.0,13,17.0,1013.0,5.37,0,0,2014-10-02 18:00:00,False,False,True,False
41660,60.0,13,16.0,1014.0,7.16,0,0,2014-10-02 19:00:00,False,False,True,False
41661,79.0,13,14.0,1014.0,0.89,0,0,2014-10-02 20:00:00,False,False,False,True
41662,93.0,13,15.0,1015.0,1.79,0,0,2014-10-02 21:00:00,False,False,True,False
41663,129.0,12,15.0,1016.0,3.58,0,0,2014-10-02 22:00:00,False,False,True,False
41664,132.0,12,14.0,1016.0,5.37,0,0,2014-10-02 23:00:00,False,False,True,False
41665,121.0,12,14.0,1016.0,0.89,0,0,2014-10-03 00:00:00,False,False,False,True
41666,115.0,11,12.0,1017.0,1.78,0,0,2014-10-03 01:00:00,False,False,False,True
41667,113.0,11,11.0,1017.0,1.79,0,0,2014-10-03 02:00:00,True,False,False,False
41668,135.0,12,13.0,1017.0,0.89,0,0,2014-10-03 03:00:00,False,False,False,True
41669,115.0,11,13.0,1017.0,1.78,0,0,2014-10-03 04:00:00,False,False,False,True
41670,149.0,12,14.0,1017.0,2.23,0,0,2014-10-03 05:00:00,False,False,False,True
41671,109.0,12,14.0,1017.0,0.89,0,0,2014-10-03 06:00:00,False,True,False,False
41672,73.0,12,13.0,1018.0,2.68,0,0,2014-10-03 07:00:00,False,True,False,False
41673,57.0,11,14.0,1019.0,4.47,0,0,2014-10-03 08:00:00,False,True,False,False
41674,53.0,12,14.0,1019.0,0.89,0,0,2014-10-03 09:00:00,False,False,False,True
41675,59.0,11,15.0,1019.0,1.79,0,1,2014-10-03 10:00:00,False,True,False,False
41676,57.0,11,15.0,1019.0,0.89,0,0,2014-10-03 11:00:00,False,False,False,True
41677,84.0,12,16.0,1018.0,1.78,0,0,2014-10-03 12:00:00,False,False,False,True
41678,91.0,13,16.0,1017.0,2.67,0,0,2014-10-03 13:00:00,False,False,False,True
41679,133.0,13,17.0,1017.0,1.79,0,0,2014-10-03 14:00:00,False,False,True,False
41680,172.0,13,18.0,1016.0,3.58,0,0,2014-10-03 15:00:00,False,False,True,False
41681,182.0,14,18.0,1016.0,5.37,0,0,2014-10-03 16:00:00,False,False,True,False
41682,201.0,14,17.0,1016.0,7.16,0,0,2014-10-03 17:00:00,False,False,True,False
41683,207.0,14,16.0,1017.0,1.79,0,0,2014-10-03 18:00:00,True,False,False,False
41684,199.0,14,16.0,1017.0,0.89,0,0,2014-10-03 19:00:00,False,False,False,True
41685,177.0,14,16.0,1017.0,1.78,0,0,2014-10-03 20:00:00,False,False,False,True
41686,161.0,14,16.0,1018.0,2.67,0,0,2014-10-03 21:00:00,False,False,False,True
41687,156.0,14,16.0,1018.0,3.12,0,1,2014-10-03 22:00:00,False,False,False,True
41688,152.0,14,15.0,1018.0,1.79,0,2,2014-10-03 23:00:00,False,False,True,False
41689,130.0,13,15.0,1017.0,4.92,0,3,2014-10-04 00:00:00,False,False,True,False
41690,94.0,14,15.0,1017.0,8.05,0,4,2014-10-04 01:00:00,False,False,True,False
41691,81.0,14,15.0,1017.0,9.84,0,5,2014-10-04 02:00:00,False,False,True,False
41692,81.0,14,15.0,1017.0,12.97,0,6,2014-10-04 03:00:00,False,False,True,False
41693,78.0,14,15.0,1017.0,17.89,0,7,2014-10-04 04:00:00,False,False,True,False
41694,69.0,13,14.0,1017.0,21.91,0,8,2014-10-04 05:00:00,False,False,True,False
41695,59.0,13,14.0,1018.0,23.7,0,9,2014-10-04 06:00:00,False,False,True,False
41696,55.0,13,14.0,1018.0,25.49,0,0,2014-10-04 07:00:00,False,False,True,False
41697,54.0,13,14.0,1019.0,26.38,0,1,2014-10-04 08:00:00,False,False,True,False
41698,58.0,13,14.0,1019.0,27.27,0,0,2014-10-04 09:00:00,False,False,True,False
41699,61.0,13,14.0,1020.0,1.79,0,0,2014-10-04 10:00:00,True,False,False,False
41700,75.0,14,15.0,1019.0,2.68,0,1,2014-10-04 11:00:00,True,False,False,False
41701,78.0,13,15.0,1019.0,0.89,0,0,2014-10-04 12:00:00,False,False,True,False
41702,97.0,14,15.0,1019.0,0.89,0,0,2014-10-04 13:00:00,False,False,False,True
41703,105.0,14,16.0,1018.0,1.79,0,0,2014-10-04 14:00:00,False,False,True,False
41704,103.0,14,16.0,1019.0,1.79,0,0,2014-10-04 15:00:00,True,False,False,False
41705,100.0,14,16.0,1019.0,0.89,0,1,2014-10-04 16:00:00,False,False,False,True
41706,107.0,14,15.0,1019.0,1.78,0,0,2014-10-04 17:00:00,False,False,False,True
41707,109.0,14,15.0,1020.0,2.67,0,0,2014-10-04 18:00:00,False,False,False,True
41708,116.0,13,14.0,1020.0,3.13,0,0,2014-10-04 19:00:00,False,False,True,False
41709,112.0,13,14.0,1021.0,6.26,0,0,2014-10-04 20:00:00,False,False,True,False
41710,101.0,13,14.0,1022.0,9.39,0,0,2014-10-04 21:00:00,False,False,True,False
41711,80.0,13,14.0,1023.0,11.18,0,0,2014-10-04 22:00:00,False,False,True,False
41712,77.0,12,13.0,1023.0,12.97,0,0,2014-10-04 23:00:00,False,False,True,False
41713,79.0,13,13.0,1023.0,0.89,0,0,2014-10-05 00:00:00,False,False,False,True
41714,86.0,12,13.0,1023.0,1.79,0,0,2014-10-05 01:00:00,False,False,True,False
41715,72.0,11,12.0,1023.0,0.89,0,0,2014-10-05 02:00:00,False,False,False,True
41716,70.0,11,11.0,1022.0,0.89,0,0,2014-10-05 03:00:00,False,False,True,False
41717,64.0,11,11.0,1023.0,1.78,0,0,2014-10-05 04:00:00,False,False,True,False
41718,67.0,10,10.0,1023.0,0.89,0,0,2014-10-05 05:00:00,True,False,False,False
41719,63.0,11,11.0,1024.0,0.89,0,0,2014-10-05 06:00:00,False,True,False,False
41720,54.0,9,12.0,1024.0,3.13,0,0,2014-10-05 07:00:00,True,False,False,False
41721,50.0,9,15.0,1025.0,4.92,0,0,2014-10-05 08:00:00,False,True,False,False
41722,21.0,8,17.0,1025.0,9.84,0,0,2014-10-05 09:00:00,False,True,False,False
41723,11.0,5,18.0,1025.0,16.99,0,0,2014-10-05 10:00:00,False,True,False,False
41724,10.0,5,20.0,1025.0,24.14,0,0,2014-10-05 11:00:00,False,True,False,False
41725,8.0,4,22.0,1024.0,29.95,0,0,2014-10-05 12:00:00,False,True,False,False
41726,7.0,5,20.0,1024.0,35.76,0,0,2014-10-05 13:00:00,False,True,False,False
41727,10.0,5,21.0,1024.0,39.78,0,0,2014-10-05 14:00:00,False,True,False,False
41728,12.0,4,22.0,1023.0,4.02,0,0,2014-10-05 15:00:00,True,False,False,False
41729,8.0,2,20.0,1024.0,9.83,0,0,2014-10-05 16:00:00,True,False,False,False
41730,6.0,2,19.0,1024.0,13.85,0,0,2014-10-05 17:00:00,True,False,False,False
41731,11.0,3,17.0,1024.0,15.64,0,0,2014-10-05 18:00:00,True,False,False,False
41732,17.0,7,13.0,1025.0,17.43,0,0,2014-10-05 19:00:00,True,False,False,False
41733,22.0,6,12.0,1026.0,1.79,0,0,2014-10-05 20:00:00,False,True,False,False
41734,27.0,6,10.0,1026.0,1.79,0,0,2014-10-05 21:00:00,True,False,False,False
41735,43.0,6,11.0,1027.0,1.79,0,0,2014-10-05 22:00:00,False,True,False,False
41736,34.0,4,13.0,1027.0,0.89,0,0,2014-10-05 23:00:00,False,False,False,True
41737,39.0,5,7.0,1027.0,1.78,0,0,2014-10-06 00:00:00,False,False,False,True
41738,32.0,6,8.0,1027.0,1.79,0,0,2014-10-06 01:00:00,False,True,False,False
41739,28.0,6,7.0,1027.0,0.45,0,0,2014-10-06 02:00:00,False,False,False,True
41740,28.0,5,10.0,1027.0,3.13,0,0,2014-10-06 03:00:00,False,True,False,False
41741,22.0,5,7.0,1026.0,0.89,0,0,2014-10-06 04:00:00,False,False,False,True
41742,27.0,4,6.0,1026.0,1.79,0,0,2014-10-06 05:00:00,False,True,False,False
41743,22.0,4,6.0,1027.0,3.58,0,0,2014-10-06 06:00:00,False,True,False,False
41744,22.0,5,7.0,1027.0,6.71,0,0,2014-10-06 07:00:00,False,True,False,False
41745,25.0,7,11.0,1027.0,9.84,0,0,2014-10-06 08:00:00,False,True,False,False
41746,21.0,5,15.0,1027.0,11.63,0,0,2014-10-06 09:00:00,False,True,False,False
41747,22.0,3,16.0,1027.0,3.13,0,0,2014-10-06 10:00:00,True,False,False,False
41748,18.0,3,19.0,1026.0,0.89,0,0,2014-10-06 11:00:00,False,False,False,True
41749,18.0,0,20.0,1025.0,1.78,0,0,2014-10-06 12:00:00,False,False,False,True
41750,22.0,0,21.0,1024.0,3.13,0,0,2014-10-06 13:00:00,False,False,True,False
41751,20.0,0,21.0,1023.0,6.26,0,0,2014-10-06 14:00:00,False,False,True,False
41752,25.0,0,21.0,1022.0,10.28,0,0,2014-10-06 15:00:00,False,False,True,False
41753,22.0,0,20.0,1021.0,14.3,0,0,2014-10-06 16:00:00,False,False,True,False
41754,25.0,2,19.0,1021.0,16.09,0,0,2014-10-06 17:00:00,False,False,True,False
41755,33.0,4,17.0,1021.0,17.88,0,0,2014-10-06 18:00:00,False,False,True,False
41756,50.0,6,14.0,1021.0,18.77,0,0,2014-10-06 19:00:00,False,False,True,False
41757,61.0,8,13.0,1021.0,19.66,0,0,2014-10-06 20:00:00,False,False,True,False
41758,74.0,8,12.0,1021.0,0.89,0,0,2014-10-06 21:00:00,False,False,False,True
41759,79.0,7,12.0,1021.0,1.78,0,0,2014-10-06 22:00:00,False,False,False,True
41760,77.0,7,11.0,1021.0,0.89,0,0,2014-10-06 23:00:00,False,False,True,False
41761,91.0,7,11.0,1021.0,2.68,0,0,2014-10-07 00:00:00,False,False,True,False
41762,94.0,7,11.0,1020.0,4.47,0,0,2014-10-07 01:00:00,False,False,True,False
41763,107.0,7,10.0,1020.0,0.89,0,0,2014-10-07 02:00:00,True,False,False,False
41764,114.0,7,9.0,1020.0,0.89,0,0,2014-10-07 03:00:00,False,False,False,True
41765,104.0,7,8.0,1020.0,0.89,0,0,2014-10-07 04:00:00,False,True,False,False
41766,93.0,7,8.0,1020.0,1.78,0,0,2014-10-07 05:00:00,False,True,False,False
41767,85.0,7,8.0,1020.0,2.67,0,0,2014-10-07 06:00:00,False,True,False,False
41768,75.0,7,8.0,1021.0,0.89,0,0,2014-10-07 07:00:00,False,False,False,True
41769,75.0,8,11.0,1021.0,1.79,0,0,2014-10-07 08:00:00,False,True,False,False
41770,66.0,7,13.0,1022.0,1.79,0,0,2014-10-07 09:00:00,True,False,False,False
41771,66.0,7,15.0,1021.0,3.58,0,0,2014-10-07 10:00:00,True,False,False,False
41772,82.0,8,16.0,1021.0,1.79,0,0,2014-10-07 11:00:00,False,False,False,True
41773,104.0,9,18.0,1020.0,2.68,0,0,2014-10-07 12:00:00,False,False,False,True
41774,118.0,8,19.0,1019.0,3.57,0,0,2014-10-07 13:00:00,False,False,False,True
41775,140.0,9,20.0,1019.0,4.46,0,0,2014-10-07 14:00:00,False,False,False,True
41776,158.0,9,21.0,1018.0,1.79,0,0,2014-10-07 15:00:00,False,False,True,False
41777,179.0,9,20.0,1018.0,4.92,0,0,2014-10-07 16:00:00,False,False,True,False
41778,182.0,10,19.0,1018.0,5.81,0,0,2014-10-07 17:00:00,False,False,True,False
41779,189.0,11,16.0,1018.0,0.89,0,0,2014-10-07 18:00:00,False,False,False,True
41780,220.0,12,14.0,1019.0,1.34,0,0,2014-10-07 19:00:00,False,False,False,True
41781,245.0,12,13.0,1019.0,0.89,0,0,2014-10-07 20:00:00,False,False,True,False
41782,255.0,11,12.0,1019.0,0.89,0,0,2014-10-07 21:00:00,True,False,False,False
41783,284.0,11,12.0,1020.0,0.89,0,0,2014-10-07 22:00:00,False,False,False,True
41784,326.0,11,12.0,1020.0,1.78,0,0,2014-10-07 23:00:00,False,False,False,True
41785,301.0,11,12.0,1020.0,2.23,0,0,2014-10-08 00:00:00,False,False,False,True
41786,289.0,11,12.0,1020.0,3.12,0,0,2014-10-08 01:00:00,False,False,False,True
41787,269.0,11,12.0,1020.0,3.57,0,0,2014-10-08 02:00:00,False,False,False,True
41788,249.0,10,12.0,1020.0,1.79,0,0,2014-10-08 03:00:00,False,True,False,False
41789,232.0,11,12.0,1019.0,2.68,0,0,2014-10-08 04:00:00,False,True,False,False
41790,222.0,10,11.0,1020.0,3.57,0,0,2014-10-08 05:00:00,False,True,False,False
41791,217.0,10,12.0,1019.0,0.89,0,0,2014-10-08 06:00:00,True,False,False,False
41792,215.0,11,13.0,1020.0,0.89,0,0,2014-10-08 07:00:00,False,True,False,False
41793,243.0,11,13.0,1020.0,2.68,0,1,2014-10-08 08:00:00,False,True,False,False
41794,224.0,11,14.0,1021.0,5.81,0,0,2014-10-08 09:00:00,False,True,False,False
41795,236.0,11,16.0,1021.0,0.89,0,0,2014-10-08 10:00:00,False,False,False,True
41796,256.0,11,17.0,1020.0,1.79,0,0,2014-10-08 11:00:00,False,False,True,False
41797,272.0,12,17.0,1019.0,1.79,0,0,2014-10-08 12:00:00,True,False,False,False
41798,266.0,12,19.0,1019.0,0.89,0,0,2014-10-08 13:00:00,False,False,False,True
41799,280.0,13,19.0,1018.0,1.79,0,0,2014-10-08 14:00:00,False,False,True,False
41800,320.0,13,20.0,1017.0,4.92,0,0,2014-10-08 15:00:00,False,False,True,False
41801,364.0,14,20.0,1017.0,0.89,0,0,2014-10-08 16:00:00,False,False,False,True
41802,383.0,15,18.0,1017.0,0.89,0,0,2014-10-08 17:00:00,True,False,False,False
41803,402.0,14,16.0,1017.0,1.78,0,0,2014-10-08 18:00:00,True,False,False,False
41804,396.0,14,15.0,1018.0,2.67,0,0,2014-10-08 19:00:00,True,False,False,False
41805,419.0,14,15.0,1018.0,0.89,0,0,2014-10-08 20:00:00,False,False,False,True
41806,432.0,13,14.0,1019.0,0.89,0,0,2014-10-08 21:00:00,True,False,False,False
41807,432.0,13,14.0,1019.0,0.89,0,0,2014-10-08 22:00:00,False,False,False,True
41808,406.0,13,13.0,1019.0,1.34,0,0,2014-10-08 23:00:00,False,False,False,True
41809,388.0,12,14.0,1019.0,1.79,0,0,2014-10-09 00:00:00,True,False,False,False
41810,368.0,12,13.0,1019.0,0.45,0,0,2014-10-09 01:00:00,False,False,False,True
41811,355.0,12,12.0,1019.0,1.79,0,0,2014-10-09 02:00:00,True,False,False,False
41812,349.0,12,12.0,1018.0,2.68,0,0,2014-10-09 03:00:00,True,False,False,False
41813,353.0,11,12.0,1019.0,0.89,0,0,2014-10-09 04:00:00,False,False,True,False
41814,345.0,11,12.0,1019.0,0.89,0,0,2014-10-09 05:00:00,True,False,False,False
41815,341.0,11,11.0,1019.0,0.89,0,0,2014-10-09 06:00:00,False,True,False,False
41816,337.0,11,12.0,1020.0,0.45,0,0,2014-10-09 07:00:00,False,False,False,True
41817,342.0,13,13.0,1020.0,0.89,0,0,2014-10-09 08:00:00,False,True,False,False
41818,342.0,14,15.0,1021.0,0.89,0,0,2014-10-09 09:00:00,True,False,False,False
41819,334.0,14,17.0,1021.0,0.89,0,0,2014-10-09 10:00:00,False,False,False,True
41820,337.0,14,19.0,1021.0,1.79,0,0,2014-10-09 11:00:00,True,False,False,False
41821,343.0,14,20.0,1020.0,0.89,0,0,2014-10-09 12:00:00,False,False,False,True
41822,350.0,14,21.0,1019.0,1.78,0,0,2014-10-09 13:00:00,False,False,False,True
41823,364.0,15,22.0,1019.0,2.67,0,0,2014-10-09 14:00:00,False,False,False,True
41824,373.0,15,22.0,1018.0,1.79,0,0,2014-10-09 15:00:00,False,False,True,False
41825,385.0,15,22.0,1018.0,0.89,0,0,2014-10-09 16:00:00,False,False,False,True
41826,398.0,15,21.0,1018.0,1.78,0,0,2014-10-09 17:00:00,False,False,False,True
41827,430.0,16,18.0,1019.0,2.23,0,0,2014-10-09 18:00:00,False,False,False,True
41828,442.0,15,16.0,1019.0,3.12,0,0,2014-10-09 19:00:00,False,False,False,True
41829,443.0,15,15.0,1020.0,0.89,0,0,2014-10-09 20:00:00,False,True,False,False
41830,438.0,14,15.0,1020.0,1.78,0,0,2014-10-09 21:00:00,False,True,False,False
41831,420.0,14,15.0,1021.0,0.45,0,0,2014-10-09 22:00:00,False,False,False,True
